

============================== EXP at 2025-03-13 07:54:13 ==============================
dev | avg_loss: 2.246177572106558 | {}
train | epoch   0 | Iter:    144/ 10950 | global iter:     25/  1825 | loss: 0.2740 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.600 | step time: 8.811
train | epoch   1 | Iter:   3595/ 10950 | global iter:    600/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.572 | step time: 0.063
train | epoch   1 | Iter:   3596/ 10950 | global iter:    600/  1825 | loss: 0.0034 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   3597/ 10950 | global iter:    600/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   3598/ 10950 | global iter:    600/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3599/ 10950 | global iter:    600/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   3744/ 10950 | global iter:    625/  1825 | loss: 0.1568 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.712 | step time: 9.041
train | epoch   1 | Iter:   3745/ 10950 | global iter:    625/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.571 | step time: 0.063
train | epoch   1 | Iter:   3746/ 10950 | global iter:    625/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   3747/ 10950 | global iter:    625/  1825 | loss: 0.0011 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   3748/ 10950 | global iter:    625/  1825 | loss: 0.0038 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   3749/ 10950 | global iter:    625/  1825 | loss: 0.0011 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   3894/ 10950 | global iter:    650/  1825 | loss: 0.1817 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 8.910
train | epoch   1 | Iter:   3895/ 10950 | global iter:    650/  1825 | loss: 0.0012 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.570 | step time: 0.063
train | epoch   1 | Iter:   3896/ 10950 | global iter:    650/  1825 | loss: 0.0018 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   3897/ 10950 | global iter:    650/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   3898/ 10950 | global iter:    650/  1825 | loss: 0.0023 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   3899/ 10950 | global iter:    650/  1825 | loss: 0.0019 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   4044/ 10950 | global iter:    675/  1825 | loss: 0.1755 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.713 | step time: 9.029
train | epoch   1 | Iter:   4045/ 10950 | global iter:    675/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   1 | Iter:   4046/ 10950 | global iter:    675/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4047/ 10950 | global iter:    675/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   4048/ 10950 | global iter:    675/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   4049/ 10950 | global iter:    675/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   4194/ 10950 | global iter:    700/  1825 | loss: 0.1562 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.712 | step time: 8.918
train | epoch   1 | Iter:   4195/ 10950 | global iter:    700/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.571 | step time: 0.063
train | epoch   1 | Iter:   4196/ 10950 | global iter:    700/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4197/ 10950 | global iter:    700/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   4198/ 10950 | global iter:    700/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   4199/ 10950 | global iter:    700/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4344/ 10950 | global iter:    725/  1825 | loss: 0.1671 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.714 | step time: 9.048
train | epoch   1 | Iter:   4345/ 10950 | global iter:    725/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.570 | step time: 0.063
train | epoch   1 | Iter:   4346/ 10950 | global iter:    725/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4347/ 10950 | global iter:    725/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4348/ 10950 | global iter:    725/  1825 | loss: 0.0014 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   4349/ 10950 | global iter:    725/  1825 | loss: 0.0007 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
dev | avg_loss: 1.7979941718162051 | {}
train | epoch   2 | Iter:   4494/ 10950 | global iter:    750/  1825 | loss: 0.1033 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.713 | step time: 9.047
train | epoch   2 | Iter:   4495/ 10950 | global iter:    750/  1825 | loss: 0.0008 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.571 | step time: 0.063
train | epoch   2 | Iter:   4496/ 10950 | global iter:    750/  1825 | loss: 0.0006 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4497/ 10950 | global iter:    750/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4498/ 10950 | global iter:    750/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4499/ 10950 | global iter:    750/  1825 | loss: 0.0026 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4644/ 10950 | global iter:    775/  1825 | loss: 0.0822 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.713 | step time: 8.908
train | epoch   2 | Iter:   4645/ 10950 | global iter:    775/  1825 | loss: 0.0013 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.571 | step time: 0.063
train | epoch   2 | Iter:   4646/ 10950 | global iter:    775/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4647/ 10950 | global iter:    775/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4648/ 10950 | global iter:    775/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4649/ 10950 | global iter:    775/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4794/ 10950 | global iter:    800/  1825 | loss: 0.0845 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.712 | step time: 9.043
train | epoch   2 | Iter:   4795/ 10950 | global iter:    800/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.571 | step time: 0.063
train | epoch   2 | Iter:   4796/ 10950 | global iter:    800/  1825 | loss: 0.0006 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4797/ 10950 | global iter:    800/  1825 | loss: 0.0069 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   2 | Iter:   4798/ 10950 | global iter:    800/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4799/ 10950 | global iter:    800/  1825 | loss: 0.0012 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4944/ 10950 | global iter:    825/  1825 | loss: 0.1119 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.712 | step time: 8.910
train | epoch   2 | Iter:   4945/ 10950 | global iter:    825/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.570 | step time: 0.063
train | epoch   2 | Iter:   4946/ 10950 | global iter:    825/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4947/ 10950 | global iter:    825/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4948/ 10950 | global iter:    825/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4949/ 10950 | global iter:    825/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5094/ 10950 | global iter:    850/  1825 | loss: 0.1034 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.711 | step time: 9.056
train | epoch   2 | Iter:   5095/ 10950 | global iter:    850/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.572 | step time: 0.063
train | epoch   2 | Iter:   5096/ 10950 | global iter:    850/  1825 | loss: 0.0019 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5097/ 10950 | global iter:    850/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5098/ 10950 | global iter:    850/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5099/ 10950 | global iter:    850/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5244/ 10950 | global iter:    875/  1825 | loss: 0.1028 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.711 | step time: 8.907
train | epoch   2 | Iter:   5245/ 10950 | global iter:    875/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   2 | Iter:   5246/ 10950 | global iter:    875/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5247/ 10950 | global iter:    875/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5248/ 10950 | global iter:    875/  1825 | loss: 0.0010 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5249/ 10950 | global iter:    875/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5394/ 10950 | global iter:    900/  1825 | loss: 0.1046 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.713 | step time: 9.039
train | epoch   2 | Iter:   5395/ 10950 | global iter:    900/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.571 | step time: 0.063
train | epoch   2 | Iter:   5396/ 10950 | global iter:    900/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5397/ 10950 | global iter:    900/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   2 | Iter:   5398/ 10950 | global iter:    900/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5399/ 10950 | global iter:    900/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5544/ 10950 | global iter:    925/  1825 | loss: 0.1059 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.713 | step time: 8.909
train | epoch   2 | Iter:   5545/ 10950 | global iter:    925/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.570 | step time: 0.063
train | epoch   2 | Iter:   5546/ 10950 | global iter:    925/  1825 | loss: 0.0012 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5547/ 10950 | global iter:    925/  1825 | loss: 0.0020 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5548/ 10950 | global iter:    925/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5549/ 10950 | global iter:    925/  1825 | loss: 0.0017 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5694/ 10950 | global iter:    950/  1825 | loss: 0.1151 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.711 | step time: 9.032
train | epoch   2 | Iter:   5695/ 10950 | global iter:    950/  1825 | loss: 0.0010 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   2 | Iter:   5696/ 10950 | global iter:    950/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5697/ 10950 | global iter:    950/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5698/ 10950 | global iter:    950/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5699/ 10950 | global iter:    950/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5844/ 10950 | global iter:    975/  1825 | loss: 0.1130 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.713 | step time: 8.907
train | epoch   2 | Iter:   5845/ 10950 | global iter:    975/  1825 | loss: 0.0010 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.571 | step time: 0.063
train | epoch   2 | Iter:   5846/ 10950 | global iter:    975/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5847/ 10950 | global iter:    975/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5848/ 10950 | global iter:    975/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5849/ 10950 | global iter:    975/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5994/ 10950 | global iter:   1000/  1825 | loss: 0.1035 | ds_loss: 0.0000 | lr: 9.0000e-05 | scale:     1.0000 | micro time: 1.712 | step time: 9.054
